,diasourceid,ssobjectid,midpointtai,mag,filter,topocentricx,topocentricy
237881,5513035497935528110,-5115649226271455642,60042.23014311146,21.331198,y,-0.9783744064355911,-0.05441733966571466
234000,-9081326390075265313,1117390956893482768,60042.197327458314,21.868958,y,-1.338688291017052,-0.18559011854330976
209358,-4572136516727841864,-7167684631652601117,60042.15908246949,21.356098,z,-1.0186155577011935,0.415346130714964
47120,7344364134915356125,-6015234136776654254,60042.26391731717,19.434313,y,-1.9015289694395532,2.0839126535396298e-05
181098,-6088285627074651794,-9174988386741291911,60042.192856211725,21.430372,y,-1.3566429376008464,-0.2084451256756498
191217,8808442107234308171,-8026520066861622446,60042.20922222689,21.919191,y,-1.9460718228392804,-0.3391219917402719
96380,3124066104087020843,9208718889855864249,60042.148487087834,20.286062,z,-1.7386691482709922,0.6254747485119115
160211,2512285525046371942,-5735551041040836321,60042.22057484022,19.488106,y,-0.9653592933258396,-0.023965865414044985
231439,8782188821533819486,6579589766087250610,60042.21145774461,21.992989,y,-1.5878018832902727,-0.3668987026356184
215552,8755647042188591364,-7310810741996859150,60042.174362408565,22.016895,y,-1.427435482428623,0.6899238956255944
122737,1335591929966536511,2140449435572037225,60042.201078557075,21.896936,y,-1.7098915008404465,-0.17727960901812115
106301,2187733886926131665,2369196460703745055,60042.234634978566,20.427435,y,-1.6155104862586553,-0.05501358512367031
208056,-5745506199956928253,-1367018827400114401,60041.99008994122,23.384043,r,-0.9377848512067736,1.3821257411584649
199789,-6263764872922786362,-5848857356590264874,60042.24315285339,20.279196,y,-1.1185516891011908,-0.1081361975711601
201571,-8236036552034725958,-709968908057927675,60042.19062105307,22.153059,y,-1.252663671262462,-0.0885069968193017
73240,3067025469318048126,-4089395638727907213,60042.14041394211,22.686472,i,-1.6159465713753303,0.6497307412069356
108293,5093257057594353387,-4745033945120026528,60042.017971489375,20.363564,z,-0.5402388730101593,1.6404555862647345
134947,-8831682392667608012,-8744628815604478996,60042.13673845406,19.78959,i,-1.3027115372178497,0.3381577388716578
240200,5622117850907649904,8326928189335870510,60042.197776666544,22.142628,y,-1.5114961738416486,-0.2826560169644432
231790,-1444793038470517357,7855741897556718212,60042.16132189579,22.69364,z,-1.334645836660618,0.3819139741835631
70147,7547422844008158717,-4481669686873681933,60042.24180349734,19.047451,y,-1.3037070654553344,-0.1756929922963384
223743,7323236229152555601,1475882409988258344,60042.1039055393,22.667103,z,-1.8259794641930274,0.7764870681874148
88063,-6796961719223342376,3363898184060606944,60042.225955171656,20.241428,y,-1.681362421336846,-0.29619198046789913
26295,-5736137065530983348,4785831798332896459,60042.18739712479,22.001524,y,-1.572867664478791,0.7324802410479047
165109,-4289283794707798271,-6204937329782372185,60042.07097259067,21.98709,i,-1.475539295982458,0.8213583611640194
27083,-5231561247862226958,4936123869949593528,60042.07871461979,18.979765,z,-1.4553739299942408,1.1258564971805014
115545,967758103380793901,5955580637898749363,60042.25130557602,19.36499,y,-1.1719249502897653,-0.12724404444176768
102243,5510918168586502945,-4661909000719429187,60042.05591162831,21.282368,y,-1.1666516982469988,1.2715979424880068
87694,-8335345364240122004,8528218436465656535,60042.21190516863,20.295631,y,-1.4137110015862246,-0.2414320505535468
187766,-2699332738959908901,-6797546725572378001,60042.21835579365,21.762138,y,-1.1887558658204465,0.002684191426956875
28834,-8973361535720815028,-4986773289146690389,60042.15207256504,20.636362,z,-1.4895947423196665,0.2728614001992315
153564,8091737599872039390,-8302153659570581430,60042.210116497154,21.49533,y,-1.6714866658124583,-0.3714529269325548
233648,3111898386351529075,614203718984235174,60042.16631233546,22.707743,z,-1.3445611021059831,0.3043109826263759
203801,-5337980427935933596,3998827456890817266,60042.27239877877,20.505226,y,-1.0367687801019225,-0.2312277432905523
46106,-517597696946290919,-6442730216368884398,60042.13673845406,17.866768,i,-1.256871856145894,0.32728513964849926
243445,-3621798988876115584,7907139186489007518,60042.129561712194,22.931429,i,-1.2463874880259789,0.4083002310457086
167706,-1339778714663918481,-6337938009445758089,60042.100298238554,21.36761,z,-1.424234855338991,0.545257985295468
111939,1489267715866644643,-5210186033681140496,60042.25666804045,19.987982,y,-1.5621944114942719,-0.4140182829294825
52791,-6652399574594799060,-1168575124651097708,60042.254884249545,17.487219,y,-1.6486982066275657,-0.29934770239130054
174626,-2701959776965562543,336870636757310165,60042.20698970309,22.043953,y,-1.1683570882835106,-0.0806195344468792
168095,3963499509707221190,-2203791519402012700,60042.16042533601,22.720028,z,-1.873457747420772,0.6595517758933375
67797,-2507961074781195173,-8640489476834037151,60042.02600807138,22.212757,z,-1.110845868242196,1.137129642459352
122225,7266775151648831917,-9118040157635232603,60042.27828328379,21.764624,y,-1.5397701253659846,-0.17026350390188913
47147,6874466083090172450,830707557905624948,60042.13996259973,18.47456,i,-1.5779909820229159,0.48902393826045737
238570,-5514043547275200509,723722836138753667,60042.22326440404,21.72805,y,-1.2613685431464237,-0.13922581653024863
229527,-5753234737299939088,-2423077268682368751,60042.13905530764,22.659203,i,-1.4035270343025834,0.3690647341691916
92995,696437680566991441,2134921666860494040,60042.07377205162,20.481504,i,-1.1601469041904307,0.6121670092459147
10585,7696023958978827473,-5306992680579400691,60042.27470718658,16.152723,y,-1.1645792446537007,-0.17068581628700372
203918,-1744273391950725565,-1958418627744659358,60042.135843422395,22.487019,i,-1.6481860229012808,0.3385389047674871
222242,1506833269492940464,-7664979271180903429,60042.20338434561,21.616924,y,-1.217208798487612,-0.0034596027688422537
245146,2680563315661906498,7901913301073100670,60042.21235299012,21.896982,y,-1.0014012432336572,-0.11606647822122568
133010,-3663443689487677556,-8582016212106721578,60042.11472582162,21.704533,y,-1.7578358559609444,0.9078468370800445
134783,229006948957846156,7229098210340866350,60042.16176850602,21.712149,z,-1.7888856284604173,0.4232227790943701
147835,4480706354203506264,9078040846413455097,60042.22281723681,20.40717,y,-1.5383171455472746,-0.09176930564712601
242375,-7058733632955627030,-1199858483863796770,60042.06312442049,22.734974,i,-1.0072292489320116,0.7453808816779796
208670,3476870875164177139,6007128899373306611,60042.24414950089,21.283499,y,-1.389141733818947,-0.1276672237235452
54864,4590163951970752048,-3967208123391593623,60042.13905530764,22.819185,i,-1.2655784554432332,0.2895087683037066
243557,6510120813450283996,7893135645445110172,60042.159975261326,22.690771,z,-0.9588503271678863,0.3465651789862714
121409,4609050619733323375,1564116001372171010,60042.15251842946,22.604458,z,-1.3313061539680364,0.29725468935289306
79311,-9041346647491496155,-1010460476235922243,60042.130456808176,21.354528,i,-1.7233686292444823,0.6720601822762482
146908,-6033771970618350283,4391525095549777800,60042.22685068427,20.136398,y,-1.2911724868045977,-0.12195623895423101
102100,6364883036104596895,9060061072191925426,60042.116517259135,19.041477,y,-1.1609384496158137,0.41069222697631563
239689,-4374184684170398257,3889743827701583097,60042.13996259973,22.803885,i,-1.3436614929255737,0.3851315134243013
192669,7006824009945038373,3380483509173080859,60042.19464260849,21.9636,y,-1.3265480540071513,-0.36032765552411844
235522,3759091902925682154,-5916980563833146122,60042.08054645016,22.977194,z,-1.24141623732239,0.6387793829261021
234511,-2558292018421908999,1595642194464040145,60042.13770995654,22.858019,i,-1.412160922294139,0.20537005118807306
130902,3492548014215594407,1720571537245015727,60042.087501234455,22.48669,z,-1.5243346460364882,0.8431253989828166
244621,2169554999285461082,6357240953702661755,60042.22550772144,21.734072,y,-1.1594493226734823,-0.2267377092510061
96896,3214558004076197586,-443652248136137887,60042.12422316959,20.043598,y,-1.5194782496626036,0.8203828079166926
193493,-7731143189950567559,-2181006225519325467,60042.116517259135,21.455341,y,-1.1471986776504703,0.4299800227571215
77326,-4161877258493209947,-485884485288493946,60042.23643154499,20.281996,y,-1.7846108061496928,0.1506330090539062
99417,8757822953159199322,-6538207740831209530,60042.26838258454,21.16531,y,-1.8290347476952449,-0.28031500932013786
4503,-7429198102295013548,1302521441726541396,60042.25443755652,17.625437,y,-1.476010140744207,-0.2668131592497194
138827,-7241411164292228613,15779992419621497,60042.19598442427,21.065386,y,-1.7934171654664857,-0.44182663092883934
24199,1521758537342456168,8408134753250134503,60042.177943414485,19.056055,y,-1.3023902963531582,0.31702648338569994
161939,3732728701949565410,-2381622119912761005,60042.143099639005,21.718075,z,-1.6377150078351213,0.7973416525083646
129979,-539087940874505279,-8753074004778211595,60042.3169342364,21.33613,z,-0.3493408110676255,-1.0473552817643532
104384,6248405795695376661,4786101239977460262,60042.20966958916,21.385876,y,-1.8236105216677325,-0.41006497992407576
151590,-1097311711391337100,6546602116214599954,60042.25130557602,20.689972,y,-1.1723072056980803,-0.10353634044732876
233698,2094822722102646893,-8969759936218616388,60042.010805774,22.139313,i,-0.9435112448532359,1.1609440353075322
42706,2376340501919913375,-4197769448688635864,60042.23866795238,17.901543,y,-1.2197406255428975,-0.1905415723626093
221846,-2656539796345686297,7846156572649152830,60042.14086558167,22.12183,i,-1.3108000455744542,0.6143915355329458
75314,7229932990642028281,-8262090777894748070,60042.1950899179,21.323292,y,-0.9996615162134407,-0.2585335024906771
63885,2191099567654519642,7133001574685088438,60042.26972499613,20.295862,y,-1.664997483932994,-0.3767794706132354
41021,-6355560135597630930,-8849402383696932480,60042.06177605235,21.840601,i,-1.3403793733476566,1.1017557424093332
100918,1497761961074775222,9114825902240531838,60042.25622345322,19.074898,y,-1.6768691418068526,-0.3950053275274575
60494,-1029106212071792549,-4211804461259311764,60042.06407585035,19.161118,i,-1.6817501090803615,0.9396838926072488
87295,-7384156248816363641,5124927531864639686,60042.12104629984,19.684668,y,-1.5910688614577335,0.40566404935285794
135770,143978719587640321,-7727928065395632711,60041.98085328372,23.778503,r,-1.2510758032149327,1.4433079715366102
180021,-6872541352806344293,-2046567087361542496,60042.17660101285,21.683277,y,-1.771265254170063,0.5552669683081152
126499,6760921078628286956,-6569241294920770827,60042.11741277716,21.583002,y,-1.889060560389775,0.5837200167630372
199573,280120288824275004,6055836064034125700,60042.06312442049,23.224302,i,-1.295153587345615,1.0244296348852178
14487,6763727651662333673,5724016678851360959,60042.21235299012,20.753101,y,-1.8616030555170082,-0.27881383271298393
87920,-5903321651991046002,2858719257578553738,60042.197327458314,22.163645,y,-1.6249771101070505,-0.22643347182295248
78673,2996865850176490989,2255115329530431646,60042.09249702891,21.979313,z,-1.4204216753801968,1.1993575843958397
25843,1219218924944660600,7603066652678577456,60042.16540539156,21.292114,z,-1.257421188541374,0.20599301829257124
7246,-4572641551279449595,7580314545605770724,60042.20383438114,19.758427,y,-1.9754867961566491,-0.06605367372965545
107552,3310236740865212705,1117086077219238427,60042.20609457153,20.349247,y,-1.9187252865097693,-0.010952037795017269
198600,-5413837552809228540,-2825645466276175048,60042.09940047104,22.141228,z,-1.2138865667543162,0.5035077204916167
24150,97088066465822706,6773915209019596697,60042.184716189,21.029526,y,-1.5989104062988646,0.5009264959421424
226032,-7706852188915732828,7516912429561968892,60042.06362571109,23.133066,i,-1.7054143993053206,1.0212536496442655
217846,-6289134755647755634,1034327514835305450,60042.08470227125,22.890076,z,-1.4423541220727207,0.44182780370608704
213063,5669668855508969604,11489639529306345,60042.13996259973,22.950945,i,-1.6862280613214868,0.5400907385170666
194912,4685080255984995339,498412298911019202,60042.20009748922,21.802608,y,-1.7294284462060776,-0.3081370782490555
240748,-277561939385087137,338272658033083409,60042.098951995606,22.686455,z,-1.4371117460402352,0.6796956983913098
81559,14721696785538080,7119099552739222106,60042.20654226075,19.50529,y,-1.6192357400957138,-0.03427824222547665
155220,-8183661714284241343,-3331173074011025580,60042.15251842946,20.874489,z,-1.7699945379651008,0.4467096649759804
21808,7380510969269868913,3167258485442277628,60042.20248454655,20.168789,y,-1.6871636901721747,0.004229533073333124
66618,-8007172130738466698,6906916084952057870,60042.17972836747,20.78543,y,-1.4851395569315304,0.35899712239150333
243818,-8212975659528660277,3398083922130601075,60041.99289984669,23.403625,r,-0.8651540691403091,0.7790782616665357
135444,-6689298598685395247,-5626430803240453635,60042.19062105307,21.681244,y,-1.4645931763778115,-0.07507945144705934
173571,3069273181146257867,-7785130396177835218,60042.21416804598,19.288702,y,-0.9386510451787383,-0.11925630497388347
98957,-9186196601754713307,-310929182107010549,60042.11696727367,20.807583,y,-1.7531917767074268,0.5490470181948168
182533,8746603704908236450,-5345061642886142310,60042.133156031116,22.73391,i,-1.581915727788772,0.49760000061989057
33513,1592895486087287786,-920769068160749035,60042.15117677013,22.576492,z,-1.4027974495336655,0.2757504773386081
136131,-7586216938519460575,-9119349937536930240,60042.21190516863,21.520746,y,-1.6476189932523202,-0.28442517920360766
164392,-983179608812021577,5558069409977201113,60042.18516432506,20.852953,y,-1.5705725222493836,0.6054738238589161
109030,-8423586622894472988,7443492305945179109,60042.10438159774,22.40199,z,-1.6504169683030065,0.461332156096412
137707,8287959099799462263,-1434656825837022003,60042.147593244095,20.810345,z,-1.0971436042090368,0.5453139963155683
61082,-5439052860247980364,6959742212214291845,60042.14086558167,19.487457,i,-1.7160773151015092,0.8352251033169495
26962,-6007922315269166854,-1629272312659315217,60041.98278278186,19.311106,r,-1.0081055596266617,1.4293259054857845
188908,-6496278269853270149,1792785710065187479,60042.116070106065,21.668669,y,-1.4135102986327255,0.5468992958711182
80287,-3117950369049411178,8288574356773777556,60042.222365933165,20.788433,y,-1.7861570294341036,0.05375883443946822
42627,603981566769290676,-4047235774731035869,60042.14623400245,18.302162,z,-1.5621138901356229,0.4296993048235648
153004,1493285299655166584,6433739879256263857,60042.27329136746,21.739206,y,-1.8006805380022173,-0.2847741071423267
16167,-2364563839722866480,7648943802954111990,60042.241356276485,20.860645,y,-1.6662380201952258,-0.23704815723410516
50193,-6473061595654641904,9107145278685027284,60042.047140267234,22.159405,y,-1.0180551953345305,0.7041707928347637
