,diasourceid,ssobjectid,midpointtai,mag,filter,heliocentricx,heliocentricy
1007,-225401692283168538,340500804522808272,60042.00367647902,20.70839,i,-1.4966091014629779,0.9291051026480317
1008,-2372427996143161778,1098720382059715273,60041.98873087198,17.1739,r,-1.5481985318325109,0.6572669515173243
1009,325578220607977630,3631922635112282037,60042.40936119819,21.653826,y,-0.7529165296774547,-1.6748764178922515
1010,-3169695316401041457,-7046639138846679091,60042.00947148273,22.626749,i,-1.8525331623402486,0.5422240208668241
1011,-6576474013449815904,6201355130951928734,60042.16631233546,19.79025,z,-1.9224633140518772,-0.06525333126342164
1012,5475338680950294422,-6974517782226051936,60042.12911174717,20.463583,i,-1.9239317216194762,0.1248238586132822
1013,-3811983836418137683,-6974517782226051936,60042.1453371629,20.522148,z,-1.9239370537824818,0.12462938666240753
1014,-2782820331869757634,-1135176885852872038,60042.386144324184,19.310034,y,-0.28001830656818505,-1.7231470039709902
1015,6672819154860217173,7137930560777518180,60041.98278278186,22.172588,r,-1.6795380579214176,0.7439044487916443
1016,-8146270779057020135,-6531474735015411911,60042.000991194385,19.30463,i,-1.3421612827765783,1.2157882115539453
1017,-4370439823438964122,-6531474735015411911,60042.017075780655,19.309875,z,-1.342332965404211,1.2156689434965717
1018,5732923717981229349,295761494676928059,60042.00768876009,17.487362,i,-1.8379937990833606,0.591285122258251
1019,-4624040694349446730,295761494676928059,60042.02377794082,17.548923,z,-1.838081902225394,0.5911174680218854
1020,-3733898947790277705,-4401360958778436108,60042.37694457045,21.393084,y,-0.758574680739804,-1.4081001814899357
1021,6864790608054185726,-2308941840868097668,60042.08054645016,22.641384,z,-1.9522027901568868,0.2400165998794142
1022,-2247062654131120845,7092499380848601162,60042.0498812158,22.310183,y,-1.864812105372501,0.2859149881543653
1023,4502005162531873654,3493672934642299677,60042.12104629984,21.211916,y,-1.7733205452600358,-0.07895573962749713
1024,-7599856422001991374,-8685786718623334177,60042.13225829059,19.02779,i,-1.9628767467164716,0.10698212610269023
1025,-7975602221236245472,-8685786718623334177,60042.148487087834,19.074947,z,-1.9628885647792798,0.10678605168379939
1026,3589851334655622916,-7271917848892618365,60041.99965110765,19.890846,i,-1.4548890580468288,1.0645029106392814
1027,-3632471568304432387,-7271917848892618365,60042.015735355075,19.978785,z,-1.4550407929742941,1.0643643645976577
1028,4003096222608172446,6918297935510418851,60042.12687407785,17.26163,i,-1.7142241716322155,0.07064026699393827
1029,-6335797909602944366,8576208095949863342,60041.99696853905,20.508615,i,-1.6081712127609409,0.8631591133529193
1030,4707825732166420219,8576208095949863342,60042.01305180142,20.57242,z,-1.6082704807490142,0.8629946764726724
1031,5035245725375982130,-4171507765940331811,60042.40846598035,20.838497,y,-0.6636067305163796,-1.7158037496420429
1032,6748377154684938779,2110312175663591913,60042.396697178476,21.371609,y,-0.4906857879410199,-1.7949959014908046
1033,-4405597965536145056,6064400121936647825,60041.98734731717,16.368893,r,-1.5986094806326827,0.8081603988796408
1034,7201715892556217381,7290162960693133242,60042.38524498919,20.589985,y,-0.18106255420526035,-1.8225740845560414
1035,2234704704099889199,-7993635256630062642,60042.394354307835,18.17956,y,0.0064438029982362725,-1.9328617773408199
1036,1831072346980213847,136968929099630685,60042.33630651578,21.133297,y,-0.9563975467384503,-0.8469939494571701
1037,-346561731786854438,5356161822771691645,60042.16585528801,17.092646,z,-1.8680463853087887,-0.14093411824339813
1038,7731228764959024507,5356161822771691645,60042.18201975697,17.08738,y,-1.86800957256449,-0.1411298881961705
1039,2492088964015031194,-1472665653903420804,60042.12777123403,22.325422,i,-1.925269460889542,0.20950417356209683
1040,1008633754605648237,9199596509424119853,60042.352055068244,20.79785,y,-0.2541476137933068,-1.3662818831807084
1041,-4550307011936921459,5757683258369574684,60042.3164849488,21.710901,z,-1.136512205198285,-0.9238330344548289
1042,-5080308091782778751,-4629184722156204604,60042.390723555756,18.910393,y,0.21148665058872665,-1.9190690200179181
1043,7403945666509444558,-6139972555199228817,60042.202935972244,17.113132,y,-1.8096640113787932,-0.32276683549012913
1044,1531742699486210791,-6139972555199228817,60042.21790672901,17.111488,y,-1.8096623529273235,-0.3229903004179356
1045,3914640000067296660,-6139972555199228817,60042.23328997835,17.113768,y,-1.8096606294300939,-0.32321991904681735
1046,5269103138675086884,-6139972555199228817,60042.24820325558,17.115887,y,-1.8096589398651095,-0.32344251924228945
1047,7382416928813002235,-6139972555199228817,60042.2630192711,17.117708,y,-1.8096572430684523,-0.32366366439084426
1048,-5120356975582510400,-6139972555199228817,60042.27783768368,17.111109,y,-1.8096555278029922,-0.32388484203529644
1049,4260845238751138288,3988050873157580786,60042.24996314224,21.881903,y,-1.900351553260624,-0.34578133706748576
1050,7254072721593449545,5757683258369574684,60042.33310327327,21.691574,y,-1.136357967506612,-0.9239661874725826
1051,-1953690936045036822,-905322445581532596,60042.021549152065,20.400736,z,-1.6517639773747146,0.8139716565302555
1052,-4323655983087435683,-3005235034901805592,60042.197327458314,14.10408,y,-1.5794823743563524,-0.36528466496612744
1053,2580884712441964247,-3005235034901805592,60042.21235299012,14.103866,y,-1.5794526553554036,-0.3654853163599946
1054,8860878680200774656,1038151733090501864,60042.26391731717,18.080027,y,-1.9259136496850984,-0.274312093353099
1055,954462297227832865,1755361689887961000,60042.384709277845,21.117914,y,-0.22567306156155123,-1.517258707619105
1056,1917634180482756609,4265788397539629486,60042.00054264341,17.730938,i,-1.341634937457469,1.3001582702002354
1057,6778006673583960380,4265788397539629486,60042.016627606274,17.788813,z,-1.3417927723560086,1.3000427677145963
1058,-8362459073624270747,3988050873157580786,60042.198704470946,21.901705,y,-1.9005988707412458,-0.3451999197768837
1059,-4563010623448060831,3988050873157580786,60042.213720257874,22.003777,y,-1.9005264419787036,-0.3453702447754252
1060,4140761772166468228,-8267997334389352518,60042.108016268874,18.981216,z,-1.943117368315365,0.27273775170846865
1061,-8209173440173572918,-8267997334389352518,60042.12422316959,18.975212,y,-1.9431243215905707,0.272546345124329
1062,1046788248002442104,106606892492403503,60042.41025730414,18.57377,y,-0.7587993064042274,-1.5374988521801434
1063,6044808542370827612,-6627512738571346178,60042.01841876423,22.12601,z,-1.4648422229315217,1.0796129452823457
1064,1528150862159646467,-6627512738571346178,60042.002332970544,22.35346,i,-1.4647178576327382,1.0797704261336034
1065,-8695619005816288585,3970656891373009597,60042.41477768498,19.284515,y,-0.20796390893263025,-1.9533100234608107
1066,-8568048149635205298,-2850787647386783411,60042.06222613514,21.446888,i,-1.8812523792757714,0.4561765034240808
1067,5179470433077897115,-2850787647386783411,60042.07871461979,21.541166,z,-1.8812945643668004,0.45596080575122167
1068,7980535231681531597,1038151733090501864,60042.20338434561,18.077652,y,-1.9261372790678992,-0.27362416165948356
1069,7316987226801974698,1038151733090501864,60042.21835579365,18.087463,y,-1.9260819948879468,-0.27379430950355726
1070,219761363596496557,1038151733090501864,60042.233739451876,18.085012,y,-1.9260251711469965,-0.27396913954645497
1071,7747040524761325005,3651148841955677587,60042.20564704387,19.27601,y,-1.8804159951414052,-0.32362937188536056
1072,8423187228270892479,3977002971438112858,60042.38423686112,21.633154,y,-0.3063416246112024,-1.527754408977288
1073,7749200834014932712,-7972900181745305390,60042.22191909741,17.684992,y,-1.8697552520972205,-0.23691247923685013
1074,-4008025594045011568,-7972900181745305390,60042.23687768129,17.68878,y,-1.8697235328685233,-0.2370980085201982
1075,-3318716335344939645,1205164156390733554,60042.070523570335,19.64108,i,-1.9178489935274947,0.30738815419478693
1076,-4055987989579802129,1205164156390733554,60042.08705081437,19.644365,z,-1.917865271679738,0.30717167573270987
1077,7114325721519772932,136968929099630685,60042.3196825599,21.161808,z,-0.9565564511454683,-0.846919633794718
1078,706706443847171963,-2183035073476517084,60042.010805774,18.288002,i,-1.7645392842029024,0.7340466375818303
1079,-5484449229732372201,-2183035073476517084,60042.02689928769,18.34039,z,-1.7646415988667237,0.7338741551643692
1080,-8139171881567411073,7051061740534719061,60041.99008994122,19.776323,r,-1.6466843019805173,0.7877542990383556
1081,-4446379117892406443,5768654311315238106,60042.13726126032,20.588064,i,-1.8291402732443673,-0.21297668551097818
1082,-8460582822606349223,5768654311315238106,60042.153477195556,20.665173,z,-1.8291426331547396,-0.21320228514836848
1083,-1480083666025975368,3674058294569055312,60042.10438159774,18.32719,z,-1.9759511763824533,0.03376008976158109
1084,3013784544657144379,3674058294569055312,60042.12059632439,18.33007,y,-1.9759563507495117,0.03355268114914079
1085,-7641192016266166864,-3005235034901805592,60042.226402788416,14.1051035,y,-1.5794248441535275,-0.36567293264008727
1086,-5049854567494095998,-3005235034901805592,60042.241356276485,14.105904,y,-1.579395220655619,-0.3658726110293664
1087,-8997897559335194011,-3005235034901805592,60042.2508567269,14.107303,y,-1.5793763872880273,-0.3659994704557918
1088,-6218358647304909203,-3005235034901805592,60042.265701167016,14.107876,y,-1.5793469406272649,-0.3661976835721309
1089,-4981102149727900195,-4177315137416415537,60042.13860713552,17.987213,i,-1.9866708862504276,-0.037760526032097695
1090,-4642533872743817733,738177906780371655,60042.1039055393,19.553947,z,-1.7480413316465886,0.040894816908163586
1091,7553822450283860529,738177906780371655,60042.1201213714,19.557024,y,-1.7480238958300534,0.04068540839291953
1092,-7530842903772697425,738177906780371655,60042.16944620057,19.540066,z,-1.7479707060498901,0.04004843247785084
1093,7069711448270508374,738177906780371655,60042.18561050634,19.53559,y,-1.7479532247143212,0.03983968714366605
1094,7962006511340694131,-1031677000499275842,60041.98085328372,18.688372,r,-1.67818515339782,0.5749311742680898
1095,-753548512053873708,-1472665653903420804,60042.14399738112,22.426884,z,-1.9252756906473825,0.2093116837644942
1096,7524533647463970333,2790926289545226958,60042.22969309918,16.94746,y,-1.7693528100325824,-0.3830711491100372
1097,-2910525046410786851,2790926289545226958,60042.2446119967,16.945585,y,-1.7693299825747693,-0.3832608982125465
1098,-2145719178069503064,-592219827862503798,60041.99650184454,18.51765,i,-1.7705749914575069,0.7607908991621024
1099,-4153745913234153703,-592219827862503798,60042.0125881814,18.571644,z,-1.7706591125288698,0.7606207977652063
1100,5042204550361859368,6711054776059659782,60041.99965110765,18.675432,i,-1.4607124703924268,1.1198329970272674
1101,-8636536457086916491,6711054776059659782,60042.015735355075,18.724096,z,-1.4608752959060587,1.119699827647684
1102,-5119957553467518512,-8585263521874221586,60042.38569485688,19.885494,y,-0.24980835344875574,-1.7497775146856331
1103,-1719925096180342123,7013347429384871912,60042.391628358324,17.786083,y,0.28990659780906713,-1.8251723656186734
1104,-2653623505435730783,2335467295194098263,60042.095813530286,18.367926,z,-1.831873082154485,0.3375300603513578
1105,-3111150765967088980,2335467295194098263,60042.11203870688,18.369072,y,-1.8319040220730716,0.3373313957928261
1106,7869849746931547280,-6858604593942911929,60042.38803830255,20.620703,y,-0.22644164634290315,-1.7645729439995672
1107,-7804988501766768779,-2132011416361504277,60042.04078146539,23.096228,z,-1.8842876170929947,0.5680277870192991
1108,-4944863750362957825,6416849830070170242,60042.12059632439,20.371075,y,-1.979946937814118,0.032876375754503966
1109,1238090896159110900,6416849830070170242,60042.16855189674,20.399427,z,-1.9798602143036386,0.03232089891402942
1110,-5323290080449030610,6416849830070170242,60042.184716189,20.36053,y,-1.9798309438851571,0.032133664821981815
1111,1473379408639635732,2999052181274305253,60042.25622345322,17.936361,y,-1.8928235541270988,-0.5039491557158222
1112,-2031583622468387415,2999052181274305253,60042.27106240241,17.924864,y,-1.8927674429988683,-0.504121810639801
1113,-7522703683076574772,2999052181274305253,60042.1950899179,17.926447,y,-1.8930545483404297,-0.5032378054116318
1114,1889630924855506704,2999052181274305253,60042.210116497154,17.927195,y,-1.8929977958658015,-0.5034126616934411
1115,-3312991801319748810,-2027888776086916426,60042.16855189674,22.396605,z,-1.9692169480732244,0.028934902580847237
1116,-3702912475581434465,-2027888776086916426,60042.184716189,21.909815,y,-1.969220634620855,0.02873975851142105
1117,-5417057772494135128,-1043629792984313093,60042.2078832336,21.687136,y,-1.9479152163571394,-0.4318071305000484
1118,2140432892208895931,-1043629792984313093,60042.22461085828,21.897058,y,-1.9478539410730673,-0.43198516852108604
1119,-7906602146911817387,6416849830070170242,60042.10438159774,20.383898,z,-1.9799762219059616,0.033064192864805324
1120,1399734321688970911,-2794774642136343470,60042.39027927793,19.079536,y,0.14786810807090855,-1.8881150267255793
1121,-873819878708798111,-2000981477910282080,60041.99830783145,22.000015,i,-1.5101404114862684,1.039686327478355
1122,3202227000063049462,3651148841955677587,60042.19062105307,19.322502,y,-1.8804317278081977,-0.3234415307850954
1123,-6133428752481821837,3012295674451489230,60042.00367647902,19.909132,i,-1.505855804000813,0.9656285875292254
1124,-6391051870397107263,3012295674451489230,60042.01976248474,19.838577,z,-1.5060051294967778,0.9654863745441659
1125,2704941458455840105,-3237033303490161954,60042.12059632439,20.598597,y,-1.9439198521627004,0.022321130881536085
1126,-4987814109246311086,-3237033303490161954,60042.16855189674,20.650309,z,-1.9437565592528545,0.021756540352050272
1127,9133342322933837930,-3237033303490161954,60042.184716189,20.585913,y,-1.9437014782861486,0.021566234509516138
1128,2626181961916222579,3674058294569055312,60042.16855189674,18.344484,z,-1.975971538694768,0.03293926178310307
1129,4643866287661594012,3674058294569055312,60042.184716189,18.332455,y,-1.9759766191961723,0.03273249710499504
1130,-4935452481559686669,5828232858320830462,60042.19643296327,17.457855,y,-1.9343601312468062,-0.4860313568190993
1131,-8373299639949840935,5828232858320830462,60042.21145774461,17.461412,y,-1.9342977638956949,-0.48620759653126966
1132,-6948199193567708950,5828232858320830462,60042.22550772144,17.454685,y,-1.934239428270949,-0.4863723981403141
1133,2590606330973381992,5828232858320830462,60042.240462001966,17.46047,y,-1.9341773224084913,-0.4865478030004805
1134,-374514455945251150,5828232858320830462,60042.254884249545,17.452894,y,-1.9341174109061863,-0.48671696358220606
1135,1062211184423786045,5828232858320830462,60042.26972499613,17.466978,y,-1.934055745336351,-0.4868910288541112
1136,1955397948405004414,-3237033303490161954,60042.10438159774,20.610744,z,-1.9439750244301983,0.02251202969368926
